updates	observed	missed	p50_ms	p95_ms	p99_ms	max_ms	wall_ms	cpu_ms	cpu_percent	reads	parse_errors	watch_invalidations	queue_overflows
30	30	0	10.062	11.587	12.060	12.365	292.115	6.760	2.314	30	0	0	0
