updates	observed	missed	p50_ms	p95_ms	p99_ms	max_ms	wall_ms	cpu_ms	cpu_percent	reads	parse_errors	watch_invalidations	queue_overflows
30	30	0	0.251	0.576	0.665	1.009	9.756	12.602	129.171	52	0	0	0
