updates	observed	missed	p50_ms	p95_ms	p99_ms	max_ms	wall_ms	cpu_ms	cpu_percent	reads	parse_errors	watch_invalidations	queue_overflows
30	30	0	9.973	10.140	10.148	10.806	291.182	34.328	11.789	30	0	0	0
